instance,num_customers,num_vehicles,solver,status,feasible,distance,runtime_seconds,optimality_gap_percent
cvrp_n50_seed3,50,10,OR-Tools-3s,FEASIBLE,True,381.9456414929119,3.000035957986256,
cvrp_n50_seed3,50,10,OR-Tools-5s,FEASIBLE,True,381.9456414929119,4.999916041997494,
cvrp_n50_seed4,50,10,Clarke-Wright,FEASIBLE,True,316.65015869384564,0.0005610409716609865,
cvrp_n50_seed4,50,10,OR-Tools-1s,FEASIBLE,True,317.35335926491734,1.0007360830204561,
cvrp_n50_seed4,50,10,OR-Tools-3s,FEASIBLE,True,317.09763256587485,3.0003079579910263,
cvrp_n50_seed4,50,10,OR-Tools-5s,FEASIBLE,True,317.09763256587485,5.000349791022018,
cvrp_n50_seed5,50,10,Clarke-Wright,FEASIBLE,True,333.89370974070295,0.000600875006057322,
cvrp_n50_seed5,50,10,OR-Tools-1s,FEASIBLE,True,330.9698734319332,1.0007112089951988,
cvrp_n50_seed5,50,10,OR-Tools-3s,FEASIBLE,True,329.26124350512436,3.0004169169988018,
cvrp_n50_seed5,50,10,OR-Tools-5s,FEASIBLE,True,327.7104192118618,5.000395208015107,
cvrp_n50_seed6,50,10,Clarke-Wright,FEASIBLE,True,360.9358313602941,0.0005708330136258155,
cvrp_n50_seed6,50,10,OR-Tools-1s,FEASIBLE,True,363.2124676094037,1.0007246250170283,
cvrp_n50_seed6,50,10,OR-Tools-3s,FEASIBLE,True,362.4717045677454,3.000693500012858,
cvrp_n50_seed6,50,10,OR-Tools-5s,FEASIBLE,True,357.46483734441495,5.000508625002112,
cvrp_n50_seed7,50,10,Clarke-Wright,FEASIBLE,True,359.29977111764214,0.0005684159987140447,
cvrp_n50_seed7,50,10,OR-Tools-1s,FEASIBLE,True,365.31674122958174,1.0006099169841036,
cvrp_n50_seed7,50,10,OR-Tools-3s,FEASIBLE,True,364.61151453709556,3.000537500018254,
cvrp_n50_seed7,50,10,OR-Tools-5s,FEASIBLE,True,363.8460850044371,5.000627083005384,
cvrp_n50_seed8,50,10,Clarke-Wright,FEASIBLE,True,321.79782842489476,0.0006044170004315674,
cvrp_n50_seed8,50,10,OR-Tools-1s,FEASIBLE,True,328.8481307582486,1.000844624999445,
cvrp_n50_seed8,50,10,OR-Tools-3s,FEASIBLE,True,325.447476214791,3.0006449579959735,
cvrp_n50_seed8,50,10,OR-Tools-5s,FEASIBLE,True,325.447476214791,5.000596833007876,
cvrp_n50_seed9,50,10,Clarke-Wright,FEASIBLE,True,301.19023452686963,0.000575542013393715,
cvrp_n50_seed9,50,10,OR-Tools-1s,FEASIBLE,True,298.4034860224417,1.0006265830015764,
cvrp_n50_seed9,50,10,OR-Tools-3s,FEASIBLE,True,298.06894159537137,3.001189875009004,
cvrp_n50_seed9,50,10,OR-Tools-5s,FEASIBLE,True,297.489664190835,5.000807042000815,
cvrp_n50_seed10,50,10,Clarke-Wright,FEASIBLE,True,389.21937411878775,0.0005736660095863044,
cvrp_n50_seed10,50,10,OR-Tools-1s,FEASIBLE,True,383.6519994446103,1.0007061669894028,
cvrp_n50_seed10,50,10,OR-Tools-3s,FEASIBLE,True,377.8325776582882,3.00093804197968,
cvrp_n50_seed10,50,10,OR-Tools-5s,FEASIBLE,True,377.57698973439193,5.000747708021663,
cvrp_n50_seed11,50,10,Clarke-Wright,FEASIBLE,True,334.2357845254562,0.0006202920048963279,
cvrp_n50_seed11,50,10,OR-Tools-1s,FEASIBLE,True,348.03666690221985,1.000712792010745,
cvrp_n50_seed11,50,10,OR-Tools-3s,FEASIBLE,True,346.16245879236544,3.0007304169994313,
cvrp_n50_seed11,50,10,OR-Tools-5s,FEASIBLE,True,328.4307184326697,5.000740624993341,
cvrp_n50_seed12,50,10,Clarke-Wright,FEASIBLE,True,361.61700925428954,0.0007435409934259951,
cvrp_n50_seed12,50,10,OR-Tools-1s,FEASIBLE,True,356.7494443678253,1.0008433749899268,
cvrp_n50_seed12,50,10,OR-Tools-3s,FEASIBLE,True,356.7494443678253,3.0010880419868045,
cvrp_n50_seed12,50,10,OR-Tools-5s,FEASIBLE,True,354.2767759858188,5.000753500004066,
cvrp_n50_seed13,50,10,Clarke-Wright,FEASIBLE,True,362.83224688330444,0.0005933750071562827,
cvrp_n50_seed13,50,10,OR-Tools-1s,FEASIBLE,True,353.68331236713993,1.0008085000154097,
cvrp_n50_seed13,50,10,OR-Tools-3s,FEASIBLE,True,344.24407848185325,3.0006868749915157,
cvrp_n50_seed13,50,10,OR-Tools-5s,FEASIBLE,True,342.72503434446486,5.000764666998293,
cvrp_n50_seed14,50,10,Clarke-Wright,FEASIBLE,True,351.80235324759803,0.0005770830030087382,
